Seaguard RCM SW
Product number:	4430
Serial number:	1711

		System Parameters(0)				Doppler Current Sensor #726(726)															Conductivity #1330(1330)		Temperature #856(856)		Pressure #1140(1140)
Record	Time tag (Gmt)	Battery Voltage(V)	Memory Used(Bytes)	Last Interval(ms)	Time Correction(ms)	Abs Speed(cm/s)	Direction(Deg.M)	North(cm/s)	East(cm/s)	Heading(Deg.M)	Tilt X(Deg)	Tilt Y(Deg)	SP Std(cm/s)	Strength(dB)	Ping Count	Abs Tilt(Deg)	Max Tilt(Deg)	Std Tilt(Deg)	Strength X(dB)	Strength Y(dB)	Conductivity(mS/cm)	Temperature(Deg.C)	Temperature(Deg.C)	Rawdata Temperature	Pressure(kPa)	Temperature(DegC)
229	05.04.24 07:10:00	8.670	8646656	299994	0.000	10.101	47.241	6.858	7.416	176.115	0.739	0.481	4.590	-35.049	100	0.912	1.198	0.119	-34.436	-35.662	28.216	-0.772	-0.771	12282341	1373.389	-0.762
230	05.04.24 07:15:00	8.670	8646656	299994	0.000	8.867	54.444	5.156	7.214	175.928	0.677	0.551	4.512	-35.194	100	0.912	1.135	0.097	-34.874	-35.514	28.214	-0.766	-0.770	12282222	1373.397	-0.765
231	05.04.24 07:20:00	8.676	8646656	299994	0.000	8.952	57.063	4.867	7.513	174.563	0.708	0.625	4.650	-35.065	100	0.972	1.247	0.108	-34.519	-35.611	28.215	-0.774	-0.769	12282106	1373.404	-0.762
232	05.04.24 07:25:00	8.670	8646656	299994	0.000	9.047	49.776	5.842	6.907	172.877	0.619	0.539	4.383	-35.339	100	0.867	1.146	0.123	-34.964	-35.714	28.230	-0.770	-0.752	12279511	1373.453	-0.750
233	05.04.24 07:30:00	8.676	8646656	299994	0.000	7.965	60.199	3.958	6.911	172.292	0.607	0.547	5.008	-35.232	100	0.868	1.143	0.119	-34.588	-35.876	28.224	-0.762	-0.760	12280655	1373.480	-0.754
234	05.04.24 07:35:00	8.664	8646656	299994	0.000	9.811	61.854	4.628	8.651	177.284	0.641	0.518	4.222	-35.143	100	0.863	1.180	0.138	-34.781	-35.505	28.187	-0.795	-0.798	12286273	1373.330	-0.792
235	05.04.24 07:40:00	8.670	8646656	299994	0.000	10.206	62.048	4.784	9.016	174.610	0.614	0.666	4.577	-35.285	100	0.915	1.069	0.067	-34.481	-36.088	28.175	-0.816	-0.815	12288867	1373.438	-0.810
236	05.04.24 07:45:00	8.664	8646656	299994	0.000	10.885	58.682	5.658	9.299	173.954	0.653	0.635	4.664	-34.842	100	0.994	1.403	0.168	-34.381	-35.303	28.128	-0.869	-0.869	12296801	1373.428	-0.858
237	05.04.24 07:50:00	8.670	8646656	299994	0.000	9.115	55.881	5.113	7.546	171.893	0.620	0.613	4.376	-34.768	100	0.891	1.061	0.073	-34.488	-35.048	28.112	-0.844	-0.884	12298956	1373.385	-0.862
238	05.04.24 07:55:00	8.664	8646656	299994	0.000	9.460	55.323	5.382	7.779	172.136	0.633	0.656	4.337	-34.451	100	0.919	1.074	0.065	-33.955	-34.948	28.087	-0.898	-0.912	12303154	1373.463	-0.903
239	05.04.24 08:00:00	8.664	8646656	299994	0.000	10.033	69.013	3.593	9.368	173.225	0.602	0.633	4.411	-35.229	100	0.879	1.002	0.066	-34.542	-35.917	28.097	-0.906	-0.902	12301720	1373.468	-0.894
240	05.04.24 08:05:00	8.664	8646656	299994	0.000	9.178	50.107	5.886	7.041	171.632	0.641	0.642	4.697	-34.895	100	0.913	1.051	0.060	-34.667	-35.123	28.086	-0.923	-0.916	12303679	1373.496	-0.907
241	05.04.24 08:10:00	8.658	8646656	299994	0.000	8.157	59.600	4.128	7.035	172.775	0.659	0.653	4.263	-35.241	100	0.987	1.300	0.139	-34.501	-35.981	28.082	-0.927	-0.918	12304093	1373.547	-0.908
242	05.04.24 08:15:00	8.664	8646656	299994	0.000	8.535	53.666	5.057	6.875	172.329	0.621	0.606	4.186	-34.994	100	0.929	1.243	0.140	-34.151	-35.837	28.083	-0.929	-0.918	12304078	1373.535	-0.910
243	05.04.24 08:20:00	8.652	8646656	299994	0.000	7.944	57.843	4.228	6.725	172.615	0.598	0.591	5.034	-35.402	100	0.906	1.245	0.145	-35.007	-35.797	28.073	-0.933	-0.929	12305576	1373.541	-0.921
244	05.04.24 08:25:00	8.664	8646656	299994	0.000	8.768	51.523	5.455	6.864	172.615	0.633	0.645	4.740	-35.248	100	0.953	1.363	0.118	-34.634	-35.862	28.057	-0.942	-0.948	12308387	1373.500	-0.939
245	05.04.24 08:30:00	8.658	8646656	299994	0.000	7.943	46.171	5.501	5.730	170.772	0.626	0.605	4.482	-35.444	100	0.924	1.282	0.126	-35.166	-35.723	28.078	-0.933	-0.926	12305259	1373.559	-0.920
246	05.04.24 08:35:00	8.658	8646656	299994	0.000	6.616	50.218	4.233	5.084	171.223	0.635	0.594	4.447	-35.522	100	0.935	1.262	0.142	-34.955	-36.089	28.050	-0.948	-0.955	12309445	1373.530	-0.937
247	05.04.24 08:40:00	8.658	8646656	299993	0.000	8.416	54.847	4.845	6.881	171.723	0.630	0.592	4.544	-35.263	100	0.907	1.132	0.110	-34.738	-35.788	28.065	-0.946	-0.940	12307332	1373.538	-0.930
248	05.04.24 08:45:00	8.658	8646656	299994	0.000	7.725	46.491	5.318	5.603	172.426	0.590	0.597	4.563	-34.986	100	0.881	1.235	0.110	-34.533	-35.439	28.060	-0.937	-0.943	12307757	1373.548	-0.932
249	05.04.24 08:50:00	8.658	8646656	299994	0.000	8.327	53.673	4.933	6.709	171.476	0.622	0.601	5.173	-34.874	100	0.902	1.125	0.104	-34.442	-35.305	28.047	-0.950	-0.953	12309165	1373.553	-0.945
250	05.04.24 08:55:00	8.658	8646656	299994	0.000	8.128	54.308	4.742	6.601	171.417	0.614	0.622	4.553	-35.475	100	0.914	1.188	0.113	-35.013	-35.937	28.059	-0.956	-0.946	12308205	1373.539	-0.941
251	05.04.24 09:00:00	8.658	8646656	299994	0.000	7.168	50.157	4.592	5.503	172.337	0.593	0.537	4.823	-34.857	100	0.831	1.124	0.102	-34.298	-35.416	28.056	-0.958	-0.955	12309473	1373.551	-0.944
252	05.04.24 09:05:00	8.652	8646656	299994	0.000	6.775	53.188	4.060	5.424	171.247	0.577	0.571	4.638	-35.263	100	0.865	1.078	0.094	-34.821	-35.705	28.039	-0.956	-0.958	12309900	1373.593	-0.940
253	05.04.24 09:10:00	8.652	8646656	299994	0.000	7.175	58.864	3.710	6.141	172.641	0.582	0.548	4.762	-35.544	100	0.841	1.084	0.085	-35.174	-35.913	28.057	-0.964	-0.949	12308645	1373.654	-0.943
254	05.04.24 09:15:00	8.652	8646656	299994	0.000	6.161	55.045	3.530	5.049	175.367	0.564	0.562	4.478	-35.170	100	0.834	1.028	0.074	-34.658	-35.682	28.055	-0.952	-0.950	12308719	1373.611	-0.945
255	05.04.24 09:20:00	8.652	8646656	299994	0.000	7.399	40.971	5.586	4.851	173.874	0.612	0.559	4.522	-35.382	100	0.865	1.156	0.082	-34.900	-35.864	28.042	-0.954	-0.962	12310463	1373.564	-0.945
256	05.04.24 09:25:00	8.646	8646656	299994	0.000	8.342	49.421	5.426	6.336	174.876	0.647	0.612	4.258	-35.131	100	0.923	1.189	0.102	-34.692	-35.569	28.044	-0.981	-0.968	12311356	1373.572	-0.968
257	05.04.24 09:30:00	8.658	8646656	299994	0.000	8.937	52.090	5.491	7.051	177.152	0.583	0.554	4.559	-35.090	100	0.816	1.013	0.081	-34.491	-35.688	27.990	-0.997	-0.996	12315458	1373.517	-0.989
258	05.04.24 09:35:00	8.652	8646656	299994	0.000	6.254	41.110	4.712	4.112	176.595	0.557	0.530	4.246	-34.985	100	0.781	0.979	0.077	-34.373	-35.596	27.990	-0.987	-0.979	12312950	1373.633	-0.970
259	05.04.24 09:40:00	8.652	8646656	299994	0.000	6.793	44.823	4.818	4.789	177.056	0.575	0.553	4.175	-34.839	100	0.808	0.972	0.071	-34.195	-35.483	27.973	-1.020	-1.033	12320917	1373.544	-1.023
260	05.04.24 09:45:00	8.652	8650752	299993	0.000	7.737	64.511	3.330	6.984	177.012	0.624	0.623	4.353	-34.821	100	0.896	1.056	0.085	-34.409	-35.233	27.915	-1.084	-1.105	12331581	1373.491	-1.093
261	05.04.24 09:50:00	8.652	8650752	299993	0.000	7.935	59.913	3.978	6.866	178.164	0.591	0.556	4.402	-34.367	100	0.835	1.078	0.093	-33.823	-34.911	27.936	-1.082	-1.090	12329303	1373.606	-1.082
262	05.04.24 09:55:00	8.646	8650752	299994	0.000	7.084	53.234	4.240	5.675	179.209	0.587	0.545	4.383	-34.875	100	0.828	1.087	0.115	-34.316	-35.433	27.920	-1.102	-1.106	12331715	1373.590	-1.097
263	05.04.24 10:00:00	8.652	8650752	299994	0.000	6.473	58.802	3.353	5.537	181.291	0.572	0.571	4.644	-34.454	100	0.831	1.046	0.069	-34.246	-34.662	27.902	-1.109	-1.122	12333971	1373.611	-1.113
264	05.04.24 10:05:00	8.646	8650752	299993	0.000	5.499	42.442	4.058	3.711	179.873	0.578	0.507	4.706	-34.542	100	0.796	0.977	0.083	-34.155	-34.928	27.920	-1.105	-1.115	12333035	1373.594	-1.103
265	05.04.24 10:10:00	8.646	8650752	299994	0.000	7.208	56.156	4.015	5.987	180.850	0.589	0.521	4.419	-34.542	100	0.821	1.057	0.097	-34.077	-35.007	27.918	-1.105	-1.108	12332021	1373.643	-1.100
266	05.04.24 10:15:00	8.646	8650752	299994	0.000	6.780	55.975	3.794	5.620	182.341	0.594	0.543	4.031	-34.331	100	0.831	1.107	0.088	-33.598	-35.064	27.915	-1.107	-1.111	12332424	1373.591	-1.105
267	05.04.24 10:20:00	8.646	8650752	299993	0.000	6.676	59.208	3.418	5.735	183.398	0.571	0.554	4.319	-34.157	100	0.820	1.020	0.073	-33.766	-34.549	27.896	-1.138	-1.136	12336024	1373.645	-1.128
268	05.04.24 10:25:00	8.646	8650752	299994	0.000	6.510	52.621	3.952	5.173	183.689	0.589	0.529	4.490	-34.382	100	0.821	1.448	0.098	-33.900	-34.864	27.897	-1.129	-1.130	12335193	1373.624	-1.121
269	05.04.24 10:30:00	8.646	8650752	299994	0.000	6.113	65.240	2.560	5.551	184.898	0.550	0.508	4.144	-34.023	100	0.765	0.952	0.064	-33.362	-34.684	27.891	-1.140	-1.138	12336325	1373.637	-1.130
270	05.04.24 10:35:00	8.646	8650752	299993	0.000	5.644	50.333	3.603	4.345	185.629	0.549	0.465	4.299	-34.433	100	0.739	0.854	0.055	-34.116	-34.749	27.905	-1.125	-1.123	12334232	1373.638	-1.117
271	05.04.24 10:40:00	8.634	8650752	299993	0.000	7.890	59.557	3.998	6.802	185.321	0.582	0.505	4.113	-34.378	100	0.781	0.941	0.066	-34.048	-34.707	27.908	-1.111	-1.121	12333897	1373.618	-1.111
272	05.04.24 10:45:00	8.641	8650752	299994	0.000	7.378	59.726	3.719	6.372	185.481	0.572	0.550	4.300	-34.307	100	0.811	0.976	0.067	-33.847	-34.768	27.908	-1.113	-1.122	12333986	1373.637	-1.114
273	05.04.24 10:50:00	8.634	8650752	299994	0.000	7.569	51.713	4.690	5.941	184.523	0.577	0.531	4.426	-34.831	100	0.800	1.012	0.068	-34.526	-35.136	27.910	-1.113	-1.116	12333095	1373.641	-1.109
274	05.04.24 10:55:00	8.641	8650752	299993	0.000	6.708	61.067	3.245	5.871	185.616	0.572	0.507	4.139	-34.302	100	0.791	1.005	0.103	-33.763	-34.841	27.908	-1.121	-1.119	12333554	1373.689	-1.114
275	05.04.24 11:00:00	8.634	8650752	299993	0.000	5.306	53.599	3.149	4.271	187.930	0.536	0.494	4.917	-34.128	100	0.794	1.031	0.098	-33.797	-34.459	27.882	-1.127	-1.137	12336188	1373.700	-1.124
276	05.04.24 11:05:00	8.634	8650752	299994	0.000	5.467	72.458	1.648	5.213	187.063	0.570	0.466	4.505	-34.506	100	0.780	1.038	0.105	-33.956	-35.055	27.901	-1.127	-1.129	12334984	1373.674	-1.120
277	05.04.24 11:10:00	8.641	8650752	299993	0.000	5.042	63.230	2.271	4.502	188.220	0.536	0.440	4.002	-34.161	100	0.713	0.902	0.067	-33.611	-34.711	27.900	-1.133	-1.128	12334928	1373.695	-1.121
278	05.04.24 11:15:00	8.634	8650752	299993	0.000	4.390	67.829	1.657	4.066	188.496	0.543	0.452	4.313	-34.337	100	0.732	0.991	0.067	-33.922	-34.752	27.893	-1.142	-1.141	12336755	1373.720	-1.132
279	05.04.24 11:20:00	8.634	8654848	299994	0.000	7.185	73.060	2.093	6.873	189.747	0.533	0.469	4.623	-34.238	100	0.731	0.965	0.081	-33.768	-34.708	27.866	-1.156	-1.163	12340098	1373.660	-1.150
280	05.04.24 11:25:00	8.634	8654848	299993	0.000	7.834	66.981	3.063	7.210	190.787	0.566	0.525	4.271	-34.151	100	0.807	1.074	0.081	-33.797	-34.506	27.864	-1.173	-1.171	12341161	1373.664	-1.162
281	05.04.24 11:30:00	8.634	8654848	299993	0.000	5.211	66.300	2.095	4.772	190.175	0.529	0.454	4.126	-34.386	100	0.736	0.945	0.080	-33.897	-34.876	27.871	-1.168	-1.160	12339573	1373.746	-1.152
282	05.04.24 11:35:00	8.641	8654848	299993	0.000	5.734	65.978	2.334	5.237	190.869	0.534	0.446	4.484	-34.535	100	0.764	1.130	0.101	-33.984	-35.087	27.878	-1.164	-1.158	12339241	1373.676	-1.148
283	05.04.24 11:40:00	8.634	8654848	299993	0.000	3.941	69.197	1.400	3.684	191.465	0.513	0.427	4.687	-34.266	100	0.814	1.284	0.160	-33.917	-34.616	27.877	-1.152	-1.157	12339233	1373.712	-1.149
284	05.04.24 11:45:00	8.634	8654848	299993	0.000	3.884	54.291	2.267	3.154	190.690	0.531	0.438	5.175	-34.220	100	0.743	1.019	0.086	-33.585	-34.855	27.880	-1.156	-1.152	12338392	1373.703	-1.143
285	05.04.24 11:50:00	8.634	8654848	299994	0.000	4.015	55.261	2.288	3.299	190.864	0.525	0.433	4.323	-34.393	100	0.757	1.140	0.112	-34.131	-34.656	27.846	-1.183	-1.190	12343986	1373.708	-1.181
286	05.04.24 11:55:00	8.634	8654848	299994	0.000	4.114	57.932	2.184	3.487	192.163	0.498	0.405	4.458	-34.048	100	0.758	1.009	0.106	-34.009	-34.087	27.865	-1.181	-1.166	12340486	1373.748	-1.159
287	05.04.24 12:00:00	8.641	8654848	299994	0.000	4.501	62.539	2.076	3.994	192.169	0.510	0.415	4.754	-34.079	100	0.714	0.981	0.080	-33.802	-34.356	27.866	-1.177	-1.168	12340850	1373.725	-1.161
288	05.04.24 12:05:00	8.628	8654848	299994	0.000	4.929	57.733	2.631	4.168	193.399	0.506	0.386	4.247	-34.295	100	0.797	1.152	0.144	-33.888	-34.702	27.879	-1.154	-1.154	12338689	1373.714	-1.145
289	05.04.24 12:10:00	8.628	8654848	299994	0.000	5.079	56.522	2.801	4.236	194.292	0.508	0.394	4.413	-34.523	100	0.744	1.043	0.095	-34.119	-34.928	27.825	-1.170	-1.188	12343762	1373.696	-1.175
290	05.04.24 12:15:00	8.628	8654848	299994	0.000	5.333	37.444	4.234	3.242	194.052	0.535	0.368	4.435	-34.551	100	0.660	0.828	0.051	-34.073	-35.028	27.870	-1.166	-1.168	12340768	1373.710	-1.158
291	05.04.24 12:20:00	8.628	8654848	299994	0.000	6.801	32.962	5.706	3.700	194.128	0.534	0.353	4.404	-34.067	100	0.734	0.956	0.091	-34.145	-33.990	27.871	-1.160	-1.173	12341521	1373.768	-1.151
292	05.04.24 12:25:00	8.628	8654848	299994	0.000	5.152	60.183	2.562	4.470	194.861	0.508	0.376	4.613	-34.514	100	0.711	0.964	0.083	-34.307	-34.720	27.866	-1.173	-1.170	12341115	1373.776	-1.161
293	05.04.24 12:30:00	8.628	8654848	299994	0.000	5.729	49.845	3.695	4.379	195.704	0.546	0.363	4.567	-34.192	100	0.786	1.107	0.118	-33.689	-34.696	27.871	-1.175	-1.160	12339673	1373.708	-1.153
294	05.04.24 12:35:00	8.628	8654848	299993	0.000	4.881	57.404	2.629	4.112	196.758	0.505	0.371	4.524	-34.413	100	0.777	1.166	0.139	-34.120	-34.706	27.876	-1.164	-1.155	12338886	1373.742	-1.146
295	05.04.24 12:40:00	8.628	8654848	299994	0.000	5.140	48.796	3.386	3.867	197.110	0.504	0.328	4.644	-34.405	100	0.722	1.202	0.134	-33.668	-35.142	27.887	-1.158	-1.145	12337361	1373.727	-1.137
296	05.04.24 12:45:00	8.622	8654848	299994	0.000	5.935	50.942	3.740	4.608	197.625	0.509	0.360	4.579	-34.490	100	0.641	0.771	0.056	-34.072	-34.907	27.866	-1.164	-1.162	12339890	1373.684	-1.154
297	05.04.24 12:50:00	8.628	8654848	299994	0.000	4.597	65.914	1.876	4.196	197.356	0.491	0.384	4.865	-33.773	100	0.693	0.810	0.057	-32.902	-34.644	27.821	-1.193	-1.200	12345413	1373.737	-1.193
298	05.04.24 12:55:00	8.622	8654848	299994	0.000	7.507	54.159	4.395	6.085	197.718	0.518	0.372	4.216	-33.911	100	0.689	0.847	0.070	-33.034	-34.789	27.769	-1.261	-1.286	12358060	1373.660	-1.273
299	05.04.24 13:00:00	8.622	8654848	299994	0.000	6.345	56.715	3.482	5.304	197.408	0.501	0.361	5.450	-34.155	100	0.697	0.904	0.088	-33.735	-34.576	27.758	-1.282	-1.296	12359486	1373.691	-1.284
300	05.04.24 13:05:00	8.628	8654848	299994	0.000	6.012	41.903	4.475	4.015	197.228	0.530	0.372	4.655	-34.174	100	0.696	0.878	0.071	-33.682	-34.667	27.796	-1.242	-1.247	12352304	1373.709	-1.237
301	05.04.24 13:10:00	8.622	8654848	299994	0.000	5.002	44.264	3.582	3.492	197.150	0.482	0.359	4.902	-33.882	100	0.661	0.925	0.087	-33.376	-34.389	27.773	-1.286	-1.278	12356967	1373.743	-1.273
302	05.04.24 13:15:00	8.622	8654848	299994	0.000	4.838	70.155	1.643	4.551	197.544	0.470	0.354	4.191	-34.219	100	0.602	0.717	0.054	-33.627	-34.812	27.783	-1.265	-1.266	12355155	1373.725	-1.255
303	05.04.24 13:20:00	8.622	8654848	299994	0.000	4.616	61.432	2.207	4.054	196.832	0.470	0.352	4.567	-34.077	100	0.615	0.756	0.051	-33.700	-34.454	27.772	-1.251	-1.272	12355981	1373.693	-1.257
304	05.04.24 13:25:00	8.622	8654848	299994	0.000	5.883	59.204	3.012	5.054	196.577	0.477	0.346	3.978	-33.962	100	0.616	0.736	0.055	-33.505	-34.419	27.804	-1.238	-1.240	12351293	1373.704	-1.229
305	05.04.24 13:30:00	8.622	8654848	299993	0.000	4.532	36.515	3.642	2.697	196.463	0.454	0.336	4.447	-34.211	100	0.598	0.786	0.059	-33.923	-34.498	27.816	-1.226	-1.224	12348931	1373.704	-1.217
306	05.04.24 13:35:00	8.622	8654848	299994	0.000	5.095	36.722	4.084	3.047	195.753	0.465	0.334	4.557	-33.949	100	0.618	0.770	0.056	-33.825	-34.073	27.804	-1.216	-1.238	12350989	1373.750	-1.225
307	05.04.24 13:40:00	8.622	8654848	299994	0.000	4.459	65.996	1.814	4.073	195.495	0.467	0.343	4.191	-34.276	100	0.602	0.748	0.058	-34.076	-34.476	27.805	-1.234	-1.238	12351081	1373.732	-1.231
308	05.04.24 13:45:00	8.616	8654848	299994	0.000	5.775	68.598	2.107	5.376	195.274	0.456	0.338	4.548	-34.384	100	0.600	0.789	0.061	-33.652	-35.117	27.741	-1.271	-1.300	12360176	1373.646	-1.285
309	05.04.24 13:50:00	8.616	8654848	299994	0.000	3.968	78.845	0.768	3.893	194.824	0.461	0.345	4.700	-33.973	100	0.588	0.705	0.049	-33.292	-34.654	27.741	-1.298	-1.310	12361573	1373.717	-1.299
310	05.04.24 13:55:00	8.622	8654848	299993	0.000	2.946	63.856	1.298	2.645	194.080	0.469	0.322	4.431	-34.093	100	0.583	0.705	0.043	-33.656	-34.530	27.773	-1.269	-1.272	12355966	1373.712	-1.260
311	05.04.24 14:00:00	8.616	8654848	299994	0.000	3.542	56.529	1.953	2.954	193.529	0.437	0.318	5.046	-33.955	100	0.550	0.678	0.057	-33.408	-34.502	27.759	-1.269	-1.288	12358411	1373.714	-1.270
312	05.04.24 14:05:00	8.616	8654848	299993	0.000	1.214	66.756	0.479	1.116	193.027	0.442	0.305	4.605	-33.973	100	0.550	0.673	0.048	-33.241	-34.704	27.777	-1.277	-1.266	12355200	1373.726	-1.260
313	05.04.24 14:10:00	8.616	8654848	299994	0.000	1.373	111.723	-0.508	1.276	192.194	0.434	0.323	4.606	-34.328	100	0.550	0.646	0.054	-33.817	-34.839	27.763	-1.282	-1.278	12356923	1373.723	-1.272
314	05.04.24 14:15:00	8.616	8654848	299994	0.000	2.974	80.189	0.507	2.931	192.024	0.457	0.302	4.299	-34.180	100	0.556	0.691	0.051	-33.648	-34.711	27.742	-1.282	-1.285	12357963	1373.702	-1.276
315	05.04.24 14:20:00	8.610	8654848	299994	0.000	3.733	27.242	3.319	1.709	191.758	0.447	0.318	4.367	-34.239	100	0.555	0.664	0.051	-33.923	-34.555	27.763	-1.281	-1.282	12357564	1373.717	-1.273
316	05.04.24 14:25:00	8.604	8654848	299994	0.000	4.555	50.406	2.903	3.510	191.674	0.437	0.315	4.780	-34.230	100	0.545	0.655	0.051	-33.958	-34.502	27.742	-1.279	-1.286	12358053	1373.745	-1.276
317	05.04.24 14:30:00	8.616	8654848	299994	0.000	5.587	74.789	1.466	5.391	191.640	0.447	0.306	4.274	-34.149	100	0.551	0.663	0.049	-33.692	-34.606	27.742	-1.298	-1.298	12359770	1373.731	-1.292
318	05.04.24 14:35:00	8.616	8654848	299994	0.000	3.284	50.850	2.073	2.546	191.764	0.448	0.307	4.773	-34.374	100	0.552	0.663	0.040	-33.910	-34.837	27.740	-1.312	-1.313	12362088	1373.741	-1.301
319	05.04.24 14:40:00	8.610	8654848	299994	0.000	3.821	54.532	2.217	3.112	191.865	0.437	0.312	4.261	-34.163	100	0.549	0.681	0.046	-33.270	-35.056	27.742	-1.304	-1.310	12361536	1373.701	-1.297
320	05.04.24 14:45:00	8.610	8654848	299994	0.000	2.446	66.166	0.989	2.238	191.977	0.454	0.303	4.719	-34.455	100	0.573	0.730	0.062	-33.933	-34.978	27.742	-1.288	-1.305	12360937	1373.701	-1.292
321	05.04.24 14:50:00	8.610	8654848	299994	0.000	4.161	34.897	3.413	2.381	191.827	0.427	0.288	4.693	-34.290	100	0.552	0.755	0.070	-33.981	-34.598	27.742	-1.286	-1.305	12360930	1373.702	-1.284
322	05.04.24 14:55:00	8.604	8654848	299994	0.000	4.021	58.764	2.085	3.438	192.877	0.445	0.296	4.551	-34.239	100	0.571	0.735	0.062	-33.801	-34.678	27.769	-1.275	-1.277	12356792	1373.680	-1.267
323	05.04.24 15:00:00	8.610	8658944	299993	0.000	4.933	58.282	2.593	4.196	193.507	0.463	0.300	5.429	-34.222	100	0.586	0.773	0.069	-33.427	-35.017	27.768	-1.282	-1.278	12356863	1373.710	-1.270
324	05.04.24 15:05:00	8.610	8658944	299994	0.000	5.765	45.934	4.010	4.143	193.960	0.458	0.296	4.901	-34.430	100	0.563	0.678	0.051	-34.068	-34.791	27.727	-1.306	-1.325	12363835	1373.700	-1.311
325	05.04.24 15:10:00	8.610	8658944	299994	0.000	4.979	51.759	3.082	3.911	194.098	0.474	0.318	4.318	-34.121	100	0.613	0.767	0.070	-33.758	-34.484	27.740	-1.321	-1.312	12361916	1373.768	-1.306
326	05.04.24 15:15:00	8.610	8658944	299994	0.000	4.433	52.501	2.698	3.517	193.460	0.472	0.304	4.125	-34.070	100	0.594	0.797	0.069	-33.469	-34.672	27.742	-1.306	-1.306	12361047	1373.716	-1.297
327	05.04.24 15:20:00	8.604	8658944	299993	0.000	3.755	48.688	2.479	2.821	193.500	0.469	0.307	4.630	-33.765	100	0.585	0.782	0.065	-33.061	-34.470	27.742	-1.296	-1.286	12358038	1373.699	-1.280
328	05.04.24 15:25:00	8.610	8658944	299993	0.000	3.909	27.879	3.456	1.828	192.880	0.466	0.282	4.241	-34.128	100	0.582	0.757	0.070	-33.818	-34.438	27.742	-1.277	-1.289	12358545	1373.717	-1.281
329	05.04.24 15:30:00	8.610	8658944	299993	0.000	4.612	27.738	4.082	2.146	192.686	0.458	0.283	4.200	-34.087	100	0.558	0.688	0.056	-33.376	-34.798	27.742	-1.281	-1.277	12356710	1373.696	-1.271
330	05.04.24 15:35:00	8.604	8658944	299993	0.000	4.542	57.023	2.472	3.810	193.543	0.464	0.299	4.985	-34.209	100	0.592	0.758	0.063	-33.781	-34.637	27.732	-1.308	-1.321	12363238	1373.724	-1.308
331	05.04.24 15:40:00	8.604	8658944	299993	0.000	5.712	37.928	4.505	3.511	193.825	0.481	0.280	4.234	-34.247	100	0.594	0.806	0.088	-33.810	-34.685	27.742	-1.312	-1.290	12358707	1373.734	-1.293
332	05.04.24 15:45:00	8.604	8658944	299993	0.000	5.522	53.482	3.286	4.438	194.471	0.478	0.292	4.616	-34.385	100	0.646	0.995	0.120	-33.916	-34.853	27.742	-1.306	-1.307	12361189	1373.719	-1.296
333	05.04.24 15:50:00	8.604	8658944	299994	0.000	5.304	49.703	3.430	4.045	194.733	0.473	0.275	4.469	-34.469	100	0.611	0.858	0.086	-33.966	-34.972	27.740	-1.306	-1.311	12361685	1373.709	-1.301
334	05.04.24 15:55:00	8.598	8658944	299994	0.000	4.381	47.379	2.966	3.224	195.154	0.468	0.270	4.597	-34.452	100	0.620	0.913	0.094	-33.774	-35.130	27.741	-1.302	-1.310	12361603	1373.712	-1.296
335	05.04.24 16:00:00	8.598	8658944	299993	0.000	5.847	59.646	2.955	5.046	195.722	0.479	0.289	4.386	-34.353	100	0.645	1.042	0.124	-33.838	-34.867	27.734	-1.312	-1.317	12362621	1373.679	-1.307
336	05.04.24 16:05:00	8.598	8658944	299994	0.000	4.854	62.670	2.229	4.313	195.834	0.503	0.286	4.262	-34.175	100	0.662	0.931	0.104	-33.749	-34.601	27.736	-1.304	-1.318	12362790	1373.677	-1.306
337	05.04.24 16:10:00	8.598	8658944	299993	0.000	4.152	25.222	3.756	1.769	195.000	0.476	0.281	4.768	-34.316	100	0.667	1.074	0.135	-33.865	-34.767	27.736	-1.314	-1.315	12362352	1373.683	-1.304
338	05.04.24 16:15:00	8.598	8658944	299993	0.000	5.321	33.662	4.429	2.949	194.833	0.478	0.273	4.613	-34.331	100	0.642	0.894	0.111	-33.651	-35.011	27.737	-1.312	-1.318	12362776	1373.689	-1.302
339	05.04.24 16:20:00	8.604	8658944	299993	0.000	4.778	47.638	3.219	3.530	194.864	0.460	0.300	4.662	-34.301	100	0.702	1.030	0.153	-33.824	-34.778	27.738	-1.306	-1.312	12361938	1373.705	-1.303
340	05.04.24 16:25:00	8.598	8658944	299993	0.000	4.955	36.127	4.002	2.921	194.429	0.475	0.291	4.230	-34.480	100	0.682	1.045	0.140	-34.141	-34.820	27.742	-1.292	-1.293	12359061	1373.730	-1.286
341	05.04.24 16:30:00	8.598	8658944	299994	0.000	4.816	51.394	3.005	3.763	194.158	0.475	0.286	4.574	-34.711	100	0.627	0.979	0.109	-34.281	-35.142	27.742	-1.284	-1.281	12357303	1373.710	-1.275
342	05.04.24 16:35:00	8.598	8663040	299993	0.000	4.383	49.927	2.822	3.354	194.519	0.482	0.273	4.161	-34.280	100	0.655	1.099	0.138	-33.842	-34.718	27.742	-1.281	-1.283	12357709	1373.720	-1.278
343	05.04.24 16:40:00	8.598	8663040	299994	0.000	4.106	42.572	3.024	2.778	194.751	0.475	0.268	4.255	-34.765	100	0.628	0.959	0.103	-34.309	-35.221	27.742	-1.290	-1.294	12359307	1373.734	-1.282
